fecha,estacion,latitud,longitud,PM25
2021-10-16,P_ESTACION_VIENTO_ARRIBA_ALBANIA _C_VAAL_06,11.1610849,-72.5856386,9.62
2021-10-19,P_ESTACION_VIENTO_ARRIBA_ALBANIA _C_VAAL_06,11.1610849,-72.5856386,13.18
2021-10-22,P_ESTACION_VIENTO_ARRIBA_ALBANIA _C_VAAL_06,11.1610849,-72.5856386,8.86
2021-10-25,P_ESTACION_VIENTO_ARRIBA_ALBANIA _C_VAAL_06,11.1610849,-72.5856386,12.91
2021-10-28,P_ESTACION_VIENTO_ARRIBA_ALBANIA _C_VAAL_06,11.1610849,-72.5856386,23.65
2021-10-31,P_ESTACION_VIENTO_ARRIBA_ALBANIA _C_VAAL_06,11.1610849,-72.5856386,15.91
2021-11-03,P_ESTACION_VIENTO_ARRIBA_ALBANIA _C_VAAL_06,11.1610849,-72.5856386,8.82
2021-11-06,P_ESTACION_VIENTO_ARRIBA_ALBANIA _C_VAAL_06,11.1610849,-72.5856386,8.64
2021-11-09,P_ESTACION_VIENTO_ARRIBA_ALBANIA _C_VAAL_06,11.1610849,-72.5856386,14.5
2021-11-12,P_ESTACION_VIENTO_ARRIBA_ALBANIA _C_VAAL_06,11.1610849,-72.5856386,8.79
2021-11-15,P_ESTACION_VIENTO_ARRIBA_ALBANIA _C_VAAL_06,11.1610849,-72.5856386,7.06
2021-11-18,P_ESTACION_VIENTO_ARRIBA_ALBANIA _C_VAAL_06,11.1610849,-72.5856386,5.31
2021-11-21,P_ESTACION_VIENTO_ARRIBA_ALBANIA _C_VAAL_06,11.1610849,-72.5856386,7.36
2021-11-24,P_ESTACION_VIENTO_ARRIBA_ALBANIA _C_VAAL_06,11.1610849,-72.5856386,6.59
2021-11-27,P_ESTACION_VIENTO_ARRIBA_ALBANIA _C_VAAL_06,11.1610849,-72.5856386,6.89
2021-11-30,P_ESTACION_VIENTO_ARRIBA_ALBANIA _C_VAAL_06,11.1610849,-72.5856386,7.06
2021-12-03,P_ESTACION_VIENTO_ARRIBA_ALBANIA _C_VAAL_06,11.1610849,-72.5856386,7.88
2021-12-06,P_ESTACION_VIENTO_ARRIBA_ALBANIA _C_VAAL_06,11.1610849,-72.5856386,8.22
2021-12-09,P_ESTACION_VIENTO_ARRIBA_ALBANIA _C_VAAL_06,11.1610849,-72.5856386,6.63
2021-12-12,P_ESTACION_VIENTO_ARRIBA_ALBANIA _C_VAAL_06,11.1610849,-72.5856386,8.78
2021-12-15,P_ESTACION_VIENTO_ARRIBA_ALBANIA _C_VAAL_06,11.1610849,-72.5856386,3.88
2021-12-18,P_ESTACION_VIENTO_ARRIBA_ALBANIA _C_VAAL_06,11.1610849,-72.5856386,10.12
2021-12-21,P_ESTACION_VIENTO_ARRIBA_ALBANIA _C_VAAL_06,11.1610849,-72.5856386,7.81
2021-12-24,P_ESTACION_VIENTO_ARRIBA_ALBANIA _C_VAAL_06,11.1610849,-72.5856386,5.71
2021-12-27,P_ESTACION_VIENTO_ARRIBA_ALBANIA _C_VAAL_06,11.1610849,-72.5856386,4.18
2021-12-30,P_ESTACION_VIENTO_ARRIBA_ALBANIA _C_VAAL_06,11.1610849,-72.5856386,5.93
2022-01-02,P_ESTACION_VIENTO_ARRIBA_ALBANIA _C_VAAL_06,11.1610849,-72.5856386,10.38
2022-01-05,P_ESTACION_VIENTO_ARRIBA_ALBANIA _C_VAAL_06,11.1610849,-72.5856386,5.63
2022-01-08,P_ESTACION_VIENTO_ARRIBA_ALBANIA _C_VAAL_06,11.1610849,-72.5856386,10.88
2022-01-11,P_ESTACION_VIENTO_ARRIBA_ALBANIA _C_VAAL_06,11.1610849,-72.5856386,5.7
2022-01-14,P_ESTACION_VIENTO_ARRIBA_ALBANIA _C_VAAL_06,11.1610849,-72.5856386,4.76
2022-01-17,P_ESTACION_VIENTO_ARRIBA_ALBANIA _C_VAAL_06,11.1610849,-72.5856386,7.17
2022-01-20,P_ESTACION_VIENTO_ARRIBA_ALBANIA _C_VAAL_06,11.1610849,-72.5856386,13.2
2022-01-23,P_ESTACION_VIENTO_ARRIBA_ALBANIA _C_VAAL_06,11.1610849,-72.5856386,6.39
2022-01-26,P_ESTACION_VIENTO_ARRIBA_ALBANIA _C_VAAL_06,11.1610849,-72.5856386,7.18
2022-01-29,P_ESTACION_VIENTO_ARRIBA_ALBANIA _C_VAAL_06,11.1610849,-72.5856386,11.68
2022-02-01,P_ESTACION_VIENTO_ARRIBA_ALBANIA _C_VAAL_06,11.1610849,-72.5856386,5.83
2022-02-04,P_ESTACION_VIENTO_ARRIBA_ALBANIA _C_VAAL_06,11.1610849,-72.5856386,7.98
2022-02-07,P_ESTACION_VIENTO_ARRIBA_ALBANIA _C_VAAL_06,11.1610849,-72.5856386,7.5
2022-02-10,P_ESTACION_VIENTO_ARRIBA_ALBANIA _C_VAAL_06,11.1610849,-72.5856386,6.22
2022-02-13,P_ESTACION_VIENTO_ARRIBA_ALBANIA _C_VAAL_06,11.1610849,-72.5856386,7.39
2022-02-16,P_ESTACION_VIENTO_ARRIBA_ALBANIA _C_VAAL_06,11.1610849,-72.5856386,14.17
2022-02-19,P_ESTACION_VIENTO_ARRIBA_ALBANIA _C_VAAL_06,11.1610849,-72.5856386,7.33
2022-02-22,P_ESTACION_VIENTO_ARRIBA_ALBANIA _C_VAAL_06,11.1610849,-72.5856386,5.65
2022-02-25,P_ESTACION_VIENTO_ARRIBA_ALBANIA _C_VAAL_06,11.1610849,-72.5856386,7.09
2022-02-28,P_ESTACION_VIENTO_ARRIBA_ALBANIA _C_VAAL_06,11.1610849,-72.5856386,6.92
2022-03-03,P_ESTACION_VIENTO_ARRIBA_ALBANIA _C_VAAL_06,11.1610849,-72.5856386,6.8
2022-03-06,P_ESTACION_VIENTO_ARRIBA_ALBANIA _C_VAAL_06,11.1610849,-72.5856386,9.84
2022-03-09,P_ESTACION_VIENTO_ARRIBA_ALBANIA _C_VAAL_06,11.1610849,-72.5856386,10.75
2022-03-12,P_ESTACION_VIENTO_ARRIBA_ALBANIA _C_VAAL_06,11.1610849,-72.5856386,6.38
2022-03-15,P_ESTACION_VIENTO_ARRIBA_ALBANIA _C_VAAL_06,11.1610849,-72.5856386,8.97
2022-03-18,P_ESTACION_VIENTO_ARRIBA_ALBANIA _C_VAAL_06,11.1610849,-72.5856386,8.58
2022-03-21,P_ESTACION_VIENTO_ARRIBA_ALBANIA _C_VAAL_06,11.1610849,-72.5856386,9.03
2022-03-24,P_ESTACION_VIENTO_ARRIBA_ALBANIA _C_VAAL_06,11.1610849,-72.5856386,9.56
2022-03-27,P_ESTACION_VIENTO_ARRIBA_ALBANIA _C_VAAL_06,11.1610849,-72.5856386,12.4
2022-03-30,P_ESTACION_VIENTO_ARRIBA_ALBANIA _C_VAAL_06,11.1610849,-72.5856386,13.46
2022-04-02,P_ESTACION_VIENTO_ARRIBA_ALBANIA _C_VAAL_06,11.1610849,-72.5856386,9.32
2022-04-05,P_ESTACION_VIENTO_ARRIBA_ALBANIA _C_VAAL_06,11.1610849,-72.5856386,11.6
2022-04-08,P_ESTACION_VIENTO_ARRIBA_ALBANIA _C_VAAL_06,11.1610849,-72.5856386,16.9
2022-04-11,P_ESTACION_VIENTO_ARRIBA_ALBANIA _C_VAAL_06,11.1610849,-72.5856386,12.0
2022-04-14,P_ESTACION_VIENTO_ARRIBA_ALBANIA _C_VAAL_06,11.1610849,-72.5856386,13.86
2022-04-17,P_ESTACION_VIENTO_ARRIBA_ALBANIA _C_VAAL_06,11.1610849,-72.5856386,24.41
2022-04-20,P_ESTACION_VIENTO_ARRIBA_ALBANIA _C_VAAL_06,11.1610849,-72.5856386,7.76
2022-04-23,P_ESTACION_VIENTO_ARRIBA_ALBANIA _C_VAAL_06,11.1610849,-72.5856386,16.49
2022-04-26,P_ESTACION_VIENTO_ARRIBA_ALBANIA _C_VAAL_06,11.1610849,-72.5856386,7.66
2022-04-29,P_ESTACION_VIENTO_ARRIBA_ALBANIA _C_VAAL_06,11.1610849,-72.5856386,6.82
